Question,Position,Average Price,Current Price,Realized PnL,Total Invested,Unrealized PnL,Overall PnL,Overall PnL (%)
"Bitcoin Up or Down - January 26, 6:45PM-7:00PM ET - No 🔴",0,0.617742,0.985,7405.757035,11967.956623,0,7405.757035,0.6187987864835361
"Bitcoin Up or Down - February 10, 12:30AM-12:45AM ET - Yes 🟢",0,0.481082,0.005,-58.472319,1209.945601,0,-58.472319,-0.04832640322975976
"Bitcoin Up or Down - January 31, 3:30AM-3:45AM ET - Yes 🟢",0,0.5,0.0065,-1000,1000,0,-1000,-1
"Bitcoin Up or Down - February 9, 11:30PM-11:45PM ET - Yes 🟢",0,0.53,0.985,1057.492597,1192.491653,0,1057.492597,0.8867924520390751
"Bitcoin Up or Down - January 31, 4:15AM-4:30AM ET - No 🔴",0,0.484703,0.985,1030.594,969.406,0,1030.594,1.063119064664341
"Bitcoin Up or Down - February 1, 5:30PM-5:45PM ET - No 🔴",0,0.3,0.0005,-499.765269,499.76527,0,-499.765269,-0.9999999979990606
"Bitcoin Up or Down - February 10, 1:30AM-1:45AM ET - Yes 🟢",0,0.529167,0.035,-1197.288047,1197.288048,0,-1197.288047,-0.9999999991647792
"Bitcoin Up or Down - February 6, 5:45PM-6:00PM ET - No 🔴",0,0.55,0.005,-1649.883864,1649.883864,0,-1649.883864,-1
"Bitcoin Up or Down - February 6, 5:30PM-5:45PM ET - No 🔴",0,0.371997,0.015,-1239.971471,1239.971472,0,-1239.971471,-0.9999999991935299
"Bitcoin Up or Down - February 10, 7:00AM-7:15AM ET - Yes 🟢",0,0.53,0.875,978.281789,1205.70082,0,978.281789,0.8113802137084057
"Bitcoin Up or Down - January 30, 11:00PM-11:15PM ET - Yes 🟢",0,0.546891,0.755,1657.033603,1999.997273,0,1657.033603,0.8285179311841993
"Bitcoin Up or Down - February 10, 6:15AM-6:30AM ET - Yes 🟢",0,0.541418,0.665,1039.781263,1227.602244,0,1039.781263,0.8470017614272136
"Bitcoin Up or Down - January 26, 12:30PM-12:45PM ET - Yes 🟢",0,0.509999,0.845,960.786273,999.998038,0,960.786273,0.9607881580663661
"Bitcoin Up or Down - January 26, 1:00PM-1:15PM ET - No 🔴",0,0.524769,0.095,-1015.756328,1015.756329,0,-1015.756328,-0.999999999015512
"Bitcoin Up or Down - February 10, 6:00AM-6:15AM ET - Yes 🟢",0,0.4839,0.285,-1279.965559,1279.965559,0,-1279.965559,-1
"Bitcoin Up or Down - February 6, 3:00PM-3:15PM ET - No 🔴",0,0.55,0.925,989.990997,1209.988997,0,989.990997,0.8181818177310253
"Bitcoin Up or Down - February 6, 12:00PM-12:15PM ET - No 🔴",0,0.473608,0.145,-4593.982204,4593.982205,0,-4593.982204,-0.9999999997823239
"Bitcoin Up or Down - January 30, 1:30PM-1:45PM ET - Yes 🟢",0,0.559901,0.705,3537.127096,4499.989772,0,3537.127096,0.7860300301144774
"Bitcoin Up or Down - January 26, 1:15PM-1:30PM ET - No 🔴",0,0.524183,0.425,-2499.994034,2499.994034,0,-2499.994034,-1
"Bitcoin Up or Down - January 30, 1:15PM-1:30PM ET - Yes 🟢",0,0.545157,0.0085,-1999.997661,1999.997661,0,-1999.997661,-1
"Bitcoin Up or Down - January 30, 1:00PM-1:15PM ET - Yes 🟢",0,0.54,0.005,-968.7438,968.7438,0,-968.7438,-1
"Bitcoin Up or Down - January 26, 1:30PM-1:45PM ET - No 🔴",0,0.560915,0.625,4305.400381,5499.991243,0,4305.400381,0.7828013156347492
"Bitcoin Up or Down - January 26, 3:15PM-3:30PM ET - Yes 🟢",0,0.523283,0.295,-999.99865,999.99865,0,-999.99865,-1
"Bitcoin Up or Down - February 6, 12:30PM-12:45PM ET - No 🔴",0,0.599772,0.535,-26983.692717,26983.692718,0,-26983.692717,-0.9999999999629408
"Bitcoin Up or Down - January 26, 3:30PM-3:45PM ET - Yes 🟢",0,0.538275,0.035,-1999.996385,1999.996386,0,-1999.996385,-0.9999999994999991
"Bitcoin Up or Down - January 26, 3:45PM-4:00PM ET - Yes 🟢",0,0.539616,0.055,-4499.995081,4499.995081,0,-4499.995081,-1
"Bitcoin Up or Down - February 6, 12:15PM-12:30PM ET - No 🔴",0,0.499755,0.005,-7996.08,7996.08,0,-7996.08,-1
"Bitcoin Up or Down - February 10, 4:30AM-4:45AM ET - No 🔴",0,0.531679,0.975,1662.499441,1887.414915,0,1662.499441,0.8808341121962574
"Bitcoin Up or Down - February 4, 1:45PM-2:00PM ET - No 🔴",0,0.532012,0.985,1552.551269,1764.951037,0,1552.551269,0.8796568496534445
"Bitcoin Up or Down - February 10, 10:15PM-10:30PM ET - Yes 🟢",0,0.486436,0.0005,-3300.996535,3300.996535,0,-3300.996535,-1
"Bitcoin Up or Down - February 10, 10:30PM-10:45PM ET - Yes 🟢",0,0.539516,0.9985,5985.868846,7013.212221,0,5985.868846,0.8535131488073645
"Bitcoin Up or Down - February 4, 3:00PM-3:15PM ET - No 🔴",0,0.515073,0.995,1238.003588,1314.965391,0,1238.003588,0.9414723737014308
"Bitcoin Up or Down - February 7, 6:15PM-6:30PM ET - Yes 🟢",0,0.487586,0.345,-1009.999083,1009.999083,0,-1009.999083,-1
"Bitcoin Up or Down - February 7, 6:00PM-6:15PM ET - Yes 🟢",0,0.166267,0.0065,-749.962595,749.962596,0,-749.962595,-0.9999999986666002
"Bitcoin Up or Down - February 7, 5:45PM-6:00PM ET - No 🔴",0,0.237681,0.225,-402.932405,402.932406,0,-402.932405,-0.9999999975181941
"Bitcoin Up or Down - February 10, 10:00PM-10:15PM ET - Yes 🟢",0,0.517949,0.425,-1528.153258,1528.153259,0,-1528.153258,-0.9999999993456155
"Bitcoin Up or Down - February 4, 3:45PM-4:00PM ET - No 🔴",0,0.519826,0.735,1104.4002,1195.5998,0,1104.4002,0.9237206295952877
"Bitcoin Up or Down - February 7, 4:45AM-5:00AM ET - Yes 🟢",0,0.53,0.995,1057.441682,1192.434238,0,1057.441682,0.8867924521972674
"Bitcoin Up or Down - February 7, 5:00PM-5:15PM ET - No 🔴",0,0.1,0.095,-149.997555,149.997555,0,-149.997555,-1
"Bitcoin Up or Down - February 7, 4:45PM-5:00PM ET - Yes 🟢",0,0.399006,0.335,1053.885963,1099.556773,0,1053.885963,0.9584643457059583
"Bitcoin Up or Down - February 11, 9:45AM-10:00AM ET - Yes 🟢",0,0.54,0.0025,-1215,1215,0,-1215,-1
"Bitcoin Up or Down - February 12, 10:15AM-10:30AM ET - No 🔴",0,0.054306,0.005,-199.999584,199.999585,0,-199.999584,-0.9999999949999896
"Bitcoin Up or Down - February 7, 4:00PM-4:15PM ET - No 🔴",0,0.539994,0.915,1377.258176,1699.843091,0,1377.258176,0.8102266516786402
"Bitcoin Up or Down - February 3, 8:45PM-9:00PM ET - No 🔴",0,0.546657,0.994,1840.025505,2218.767738,0,1840.025505,0.8293006399392671
"Bitcoin Up or Down - February 3, 8:30PM-8:45PM ET - No 🔴",0,0.54,0.015,-1241.896668,1241.896668,0,-1241.896668,-1
"Bitcoin Up or Down - February 7, 3:45PM-4:00PM ET - Yes 🟢",0,0.45,0.085,-1199.633702,1199.633703,0,-1199.633702,-0.9999999991664122
"Bitcoin Up or Down - February 3, 7:45PM-8:00PM ET - No 🔴",0,0.511746,0.175,1232.688929,1291.998896,0,1232.688929,0.9540944135605514
"Bitcoin Up or Down - February 11, 9:15AM-9:30AM ET - Yes 🟢",0,0.53,0.9995,1081,1219,0,1081,0.8867924528301887
"Bitcoin Up or Down - February 8, 2:30AM-2:45AM ET - Yes 🟢",0,0.127881,0.065,-127.873408,127.873409,0,-127.873408,-0.999999992179766
"Bitcoin Up or Down - February 4, 10:00AM-10:15AM ET - Yes 🟢",0,0.545187,0.998,1023.32925,1226.67075,0,1023.32925,0.8342330246319153
"Bitcoin Up or Down - February 8, 2:45AM-3:00AM ET - No 🔴",0,0.55,0.0005,-1099.933374,1099.933375,0,-1099.933374,-0.9999999990908539
"Bitcoin Up or Down - February 8, 3:00AM-3:15AM ET - Yes 🟢",0,0.529578,0.755,1836.956956,2067.955987,0,1836.956956,0.8882959635252625
"Bitcoin Up or Down - February 4, 9:00AM-9:15AM ET - Yes 🟢",0,0.596192,0.9995,5282.555684,7799.294315,0,5282.555684,0.6773120067850651
"Bitcoin Up or Down - February 11, 2:15AM-2:30AM ET - Yes 🟢",0,0.54,0.945,1379.953586,1619.945514,0,1379.953586,0.8518518518518519
"Bitcoin Up or Down - February 4, 8:45AM-9:00AM ET - Yes 🟢",0,0.580146,0.175,-3019.993173,3019.993173,0,-3019.993173,-1
"Bitcoin Up or Down - February 4, 8:30AM-8:45AM ET - Yes 🟢",0,0.509999,0.005,-1199.997646,1199.997646,0,-1199.997646,-1
"Bitcoin Up or Down - February 11, 2:00AM-2:15AM ET - Yes 🟢",0,0.53,0.035,-1218.974618,1218.974618,0,-1218.974618,-1
"Bitcoin Up or Down - February 8, 4:00AM-4:15AM ET - No 🔴",0,0.55,0.995,899.965491,1099.957823,0,899.965491,0.8181818176859315
"Bitcoin Up or Down - February 8, 3:30AM-3:45AM ET - Yes 🟢",0,0.2,0.015,-199.9965,199.9965,0,-199.9965,-1
"Bitcoin Up or Down - February 10, 11:45PM-12:00AM ET - Yes 🟢",0,0.539825,0.925,4601.693061,5398.183206,0,4601.693061,0.8524521835207978
"Bitcoin Up or Down - February 10, 11:30PM-11:45PM ET - Yes 🟢",0,0.521108,0.075,-2344.973949,2344.973949,0,-2344.973949,-1
"Bitcoin Up or Down - February 10, 11:15PM-11:30PM ET - Yes 🟢",0,0.53,0.005,-1218.913145,1218.913145,0,-1218.913145,-1
"Bitcoin Up or Down - February 8, 3:45AM-4:00AM ET - No 🔴",0,0.447303,0.0005,-605.998324,605.998324,0,-605.998324,-1
"Bitcoin Up or Down - February 4, 4:00AM-4:15AM ET - No 🔴",0,0.535099,0.755,1042.575531,1199.999837,0,1042.575531,0.8688130605137739
"Bitcoin Up or Down - February 4, 12:30PM-12:45PM ET - Yes 🟢",0,0.52,0.385,1104,1196,0,1104,0.923076923076923
"Bitcoin Up or Down - February 4, 3:30AM-3:45AM ET - Yes 🟢",0,0.574737,0.985,1849.814094,2499.997891,0,1849.814094,0.7399262618017944
"Bitcoin Up or Down - February 4, 3:15AM-3:30AM ET - Yes 🟢",0,0.538497,0.005,-1211.61825,1211.61825,0,-1211.61825,-1
"Bitcoin Up or Down - February 4, 2:30AM-2:45AM ET - Yes 🟢",0,0.505171,0.925,1322.355526,1349.992954,0,1322.355526,0.9795277242609964
"Bitcoin Up or Down - February 4, 4:45AM-5:00AM ET - Yes 🟢",0,0.608992,0.265,1271.198461,1979.88198,0,1271.198461,0.642057695277372
"Bitcoin Up or Down - February 13, 2:45AM-3:00AM ET - Yes 🟢",0,0.52,0.8085,1103.927285,1195.921226,0,1103.927285,0.9230769226266747
"Bitcoin Up or Down - February 3, 8:15AM-8:30AM ET - No 🔴",0,0.68,0.895,-903.3528,903.3528,0,-903.3528,-1
"Bitcoin Up or Down - February 13, 3:30AM-3:45AM ET - No 🔴",0,0.53,0.035,-1218.944728,1218.944729,0,-1218.944728,-0.9999999991796181
"Bitcoin Up or Down - February 3, 8:30AM-8:45AM ET - No 🔴",0,0.591794,0.965,1035.467585,1501.162414,0,1035.467585,0.6897771855617484
"Bitcoin Up or Down - February 7, 8:15AM-8:30AM ET - Yes 🟢",0,0.5,0.995,178.496,1000,0,178.496,0.17849600000000002
"Bitcoin Up or Down - February 10, 3:15PM-3:30PM ET - Yes 🟢",0,0.51,0.785,1151.469392,1198.468143,0,1151.469392,0.9607843134800789
"Bitcoin Up or Down - February 13, 3:45AM-4:00AM ET - No 🔴",0,0.52,0.015,-1819.988296,1819.988297,0,-1819.988296,-0.9999999994505459
"Bitcoin Up or Down - February 7, 7:30AM-7:45AM ET - No 🔴",0,0.55,0.515,1124.995998,1374.995109,0,1124.995998,0.8181818179834704
"Bitcoin Up or Down - February 3, 7:30AM-7:45AM ET - No 🔴",0,0.5,0.585,1000,1000,0,1000,1
"Bitcoin Up or Down - February 12, 1:00PM-1:15PM ET - Yes 🟢",0,0.54,0.9905,1046.6774,1242,0,1046.6774,0.8427354267310789
"Bitcoin Up or Down - February 7, 7:15AM-7:30AM ET - No 🔴",0,0.4,0.055,-900,900,0,-900,-1
"Bitcoin Up or Down - February 7, 6:45AM-7:00AM ET - Yes 🟢",0,0.5,0.405,999.9984,999.9984,0,999.9984,1
"Bitcoin Up or Down - February 7, 5:45AM-6:00AM ET - Yes 🟢",0,0.329999,0.995,2030.306059,999.996969,0,2030.306059,2.0303122128763174
"Bitcoin Up or Down - February 3, 6:00AM-6:15AM ET - Yes 🟢",0,0.546025,0.785,1662.83333,1999.996849,0,1662.83333,0.8314179748990194
"Bitcoin Up or Down - February 3, 5:45AM-6:00AM ET - Yes 🟢",0,0.3,0.115,-999.830543,999.830543,0,-999.830543,-1
"Bitcoin Up or Down - February 3, 5:15AM-5:30AM ET - No 🔴",0,0.546953,0.965,1656.620555,1999.999079,0,1656.620555,0.8283106589370584
"Bitcoin Up or Down - February 3, 5:00AM-5:15AM ET - No 🔴",0,0.266783,0.035,-999.996793,999.996794,0,-999.996793,-0.9999999989999968
"Bitcoin Up or Down - February 13, 4:15AM-4:30AM ET - No 🔴",0,0.55,0.095,-3966.577464,6599.698084,0,-3966.577464,-0.6010240792099847
"Bitcoin Up or Down - February 13, 4:45AM-5:00AM ET - Yes 🟢",0,0.51,0.165,-1172.961272,1172.961272,0,-1172.961272,-1
"Bitcoin Up or Down - February 13, 5:00AM-5:15AM ET - Yes 🟢",0,0.519444,0.885,1275.788267,1379.028793,0,1275.788267,0.9251353368950288
"Bitcoin Up or Down - February 13, 4:00AM-4:15AM ET - No 🔴",0,0.53,0.465,3592.009249,5846.54103,0,3592.009249,0.6143819449087147
"Bitcoin Up or Down - February 3, 6:00PM-6:15PM ET - Yes 🟢",0,0.54147,0.325,846.823874,999.999397,0,846.823874,0.8468243846351039
"Bitcoin Up or Down - February 3, 5:15PM-5:30PM ET - Yes 🟢",0,0.559728,0.945,1573.162849,1999.9984,0,1573.162849,0.7865820537656432
"Bitcoin Up or Down - February 3, 5:00PM-5:15PM ET - Yes 🟢",0,0.517683,0.0005,-999.998295,999.998295,0,-999.998295,-1
"Bitcoin Up or Down - February 3, 4:15PM-4:30PM ET - No 🔴",0,0.556973,0.985,3579.386203,4499.999936,0,3579.386203,0.7954191675348503
"Bitcoin Up or Down - February 3, 4:00PM-4:15PM ET - No 🔴",0,0.554982,0.025,-1998.85647,1998.85647,0,-1998.85647,-1
"Bitcoin Up or Down - February 3, 3:45PM-4:00PM ET - No 🔴",0,0.59,0.635,-71.7381,71.7381,0,-71.7381,-1
"Bitcoin Up or Down - February 3, 1:45PM-2:00PM ET - Yes 🟢",0,0.598456,0.005,-13165.985619,13165.98562,0,-13165.985619,-0.9999999999240466
"Bitcoin Up or Down - February 3, 2:00PM-2:15PM ET - Yes 🟢",0,0.65738,0.9995,22120.861858,42442.975217,0,22120.861858,0.5211901791733905
"Bitcoin Up or Down - February 12, 5:45PM-6:00PM ET - Yes 🟢",0,0.515643,0.095,-1185.915013,1185.915013,0,-1185.915013,-1
"Bitcoin Up or Down - February 12, 7:20PM-7:25PM ET - Yes 🟢",0,0.51,0.12,-1172.832074,1172.832074,0,-1172.832074,-1
"Bitcoin Up or Down - February 12, 6:00PM-6:15PM ET - No 🔴",0,0.469227,0.605,-2346.036889,2346.036889,0,-2346.036889,-1
"Bitcoin Up or Down - February 10, 4:45PM-5:00PM ET - Yes 🟢",0,0.52,0.98,861.9596,953.3472,0,861.9596,0.9041402754421474
"Bitcoin Up or Down - February 3, 1:15PM-1:30PM ET - Yes 🟢",0,0.540588,0.05,-1999.995512,1999.995513,0,-1999.995512,-0.9999999994999988
"Bitcoin Up or Down - February 7, 10:45AM-11:00AM ET - Yes 🟢",0,0.544157,0.945,1367.529,1632.471,0,1367.529,0.83770492707068
"Bitcoin Up or Down - February 3, 1:00PM-1:15PM ET - Yes 🟢",0,0.556188,0.58,-999.999504,999.999505,0,-999.999504,-0.9999999989999995
"Bitcoin Up or Down - February 12, 6:15PM-6:30PM ET - Yes 🟢",0,0.526777,0.085,-5255.458269,5255.45827,0,-5255.458269,-0.9999999998097215
"Bitcoin Up or Down - February 7, 10:30AM-10:45AM ET - No 🔴",0,0.342714,0.395,-1249.980649,1249.98065,0,-1249.980649,-0.9999999991999877
"Bitcoin Up or Down - February 3, 11:30AM-11:45AM ET - Yes 🟢",0,0.5,0.625,500,500,0,500,1
"Bitcoin Up or Down - January 30, 2:30PM-2:45PM ET - No 🔴",0,0.571384,0.445,4286.134685,5713.806253,0,4286.134685,0.7501365106227728
"Bitcoin Up or Down - February 3, 10:15AM-10:30AM ET - Yes 🟢",0,0.581214,0.995,720.53572,999.998683,0,720.53572,0.7205366689467929
"Bitcoin Up or Down - February 3, 1:30PM-1:45PM ET - Yes 🟢",0,0.60898,0.655,-5171.823548,5171.823548,0,-5171.823548,-1
"Bitcoin Up or Down - January 23, 5:15PM-5:30PM ET - Yes 🟢",0,0.545536,0.005,-999.99883,999.998831,0,-999.99883,-0.9999999989999988
"Bitcoin Up or Down - February 5, 12:30PM-12:45PM ET - Yes 🟢",0,0.516508,0.025,-1199.998163,1199.998163,0,-1199.998163,-1
"Bitcoin Up or Down - January 31, 10:15AM-10:30AM ET - Yes 🟢",0,0.5,0.795,0,1000,0,0,0
"Bitcoin Up or Down - January 31, 9:45AM-10:00AM ET - Yes 🟢",0,0.602891,0.995,1317.347964,1999.998065,0,1317.347964,0.6586746192676942
"Bitcoin Up or Down - January 23, 2:30PM-2:45PM ET - Yes 🟢",0,0.559284,0.345,1654.797961,2099.996422,0,1654.797961,0.7880003716501569
"Bitcoin Up or Down - January 23, 2:00PM-2:15PM ET - Yes 🟢",0,0.557851,0.045,-699.998872,699.998872,0,-699.998872,-1
"Bitcoin Up or Down - January 23, 2:15PM-2:30PM ET - Yes 🟢",0,0.546318,0.085,-1399.104008,1399.104008,0,-1399.104008,-1
"Bitcoin Up or Down - January 31, 9:30AM-9:45AM ET - Yes 🟢",0,0.570401,0.035,-999.998513,999.998513,0,-999.998513,-1
"Bitcoin Up or Down - January 23, 12:30PM-12:45PM ET - No 🔴",0,0.553112,0.995,565.56637,699.99988,0,565.56637,0.8079520956489307
"Bitcoin Up or Down - January 27, 6:00AM-6:15AM ET - Yes 🟢",0,0.538966,0.9995,855.403251,999.998414,0,855.403251,0.8554046076717077
"Bitcoin Up or Down - January 23, 11:00AM-11:15AM ET - Yes 🟢",0,0.543412,0.66,1680.446315,1999.997138,0,1680.446315,0.8402243598610589
"Bitcoin Up or Down - February 9, 6:00PM-6:15PM ET - Yes 🟢",0,0.118342,0.055,-499.998263,499.998264,0,-499.998263,-0.9999999979999931
"Bitcoin Up or Down - January 23, 9:30AM-9:45AM ET - No 🔴",0,0.544632,0.9995,1254.152769,1499.99941,0,1254.152769,0.8361021748668556
"Bitcoin Up or Down - January 23, 9:15AM-9:30AM ET - Yes 🟢",0,0.526008,0.015,-749.99987,749.999871,0,-749.99987,-0.9999999986666664
"Bitcoin Up or Down - February 5, 10:15AM-10:30AM ET - Yes 🟢",0,0.414189,0.015,-1695.978963,1695.978963,0,-1695.978963,-1
"Bitcoin Up or Down - February 5, 10:30AM-10:45AM ET - Yes 🟢",0,0.569074,0.935,1939.049501,2560.677834,0,1939.049501,0.7572407099611734
"Bitcoin Up or Down - January 31, 8:00AM-8:15AM ET - Yes 🟢",0,0.5,0.995,1000,1000,0,1000,1
"Bitcoin Up or Down - January 23, 8:15AM-8:30AM ET - Yes 🟢",0,0.557714,0.915,1982.582384,2499.99763,0,1982.582384,0.7930337053959527
"Bitcoin Up or Down - January 23, 8:00AM-8:15AM ET - No 🔴",0,0.564621,0.125,-999.99837,999.99837,0,-999.99837,-1
"Bitcoin Up or Down - January 23, 7:15AM-7:30AM ET - Yes 🟢",0,0.514541,0.335,943.478922,999.999152,0,943.478922,0.9434797220708043
"Bitcoin Up or Down - January 23, 6:45AM-7:00AM ET - No 🔴",0,0.555647,0.545,1999.257117,2499.997118,0,1999.257117,0.7997037686985047
"Bitcoin Up or Down - January 23, 6:30AM-6:45AM ET - No 🔴",0,0.54258,0.185,-999.998615,999.998615,0,-999.998615,-1
"Bitcoin Up or Down - January 23, 5:45AM-6:00AM ET - No 🔴",0,0.94904,0.945,2213.766514,16707.460853,0,2213.766514,0.13250167296381812
"Bitcoin Up or Down - January 23, 10:45AM-11:00AM ET - Yes 🟢",0,0.532094,0.015,-999.998597,999.998598,0,-999.998597,-0.9999999989999986
"Bitcoin Up or Down - January 31, 1:15PM-1:30PM ET - Yes 🟢",0,0.570231,0.035,-2499.992455,2499.992455,0,-2499.992455,-1
"Bitcoin Up or Down - January 24, 10:45AM-11:00AM ET - Yes 🟢",0,0.539307,0.015,-999.997257,999.997258,0,-999.997257,-0.9999999989999973
"Bitcoin Up or Down - January 24, 11:00AM-11:15AM ET - Yes 🟢",0,0.561288,0.955,-1999.994894,1999.994895,0,-1999.994894,-0.9999999994999986
"Bitcoin Up or Down - February 5, 3:00PM-3:15PM ET - Yes 🟢",0,0.509506,0.855,-3544.29704,3544.297041,0,-3544.29704,-0.9999999997178567
"Bitcoin Up or Down - January 27, 4:00PM-4:15PM ET - No 🔴",0,0.552229,0.215,-999.998558,999.998559,0,-999.998558,-0.9999999989999986
"Bitcoin Up or Down - January 24, 9:15AM-9:30AM ET - Yes 🟢",0,0.54202,0.615,844.94945,999.998911,0,844.94945,0.8449503701509529
"Bitcoin Up or Down - February 5, 2:45PM-3:00PM ET - Yes 🟢",0,0.395104,0.005,-1735.295418,1735.295419,0,-1735.295418,-0.9999999994237292
"Bitcoin Up or Down - January 27, 3:30PM-3:45PM ET - No 🔴",0,0.544342,0.9995,837.079872,999.999412,0,837.079872,0.8370803642032542
"Bitcoin Up or Down - January 24, 7:15AM-7:30AM ET - Yes 🟢",0,0.567589,0.93,838.018723,1099.995627,0,838.018723,0.7618382313805325
"Bitcoin Up or Down - January 31, 12:15PM-12:30PM ET - Yes 🟢",0,0.610288,0.795,1778.596127,2785.277008,0,1778.596127,0.6385706419474382
"Bitcoin Up or Down - January 24, 4:30AM-4:45AM ET - Yes 🟢",0,0.537273,0.105,-1017.996422,1017.996423,0,-1017.996422,-0.9999999990176783
"Bitcoin Up or Down - January 23, 5:30PM-5:45PM ET - Yes 🟢",0,0.555623,0.555,1598.13078,1998.20922,0,1598.13078,0.7997815063629824
"Bitcoin Up or Down - January 24, 4:45AM-5:00AM ET - Yes 🟢",0,0.546292,0.005,-1999.995109,1999.99511,0,-1999.995109,-0.9999999994999987
"Bitcoin Up or Down - January 31, 12:00PM-12:15PM ET - Yes 🟢",0,0.581564,0.005,-1499.997794,1499.997794,0,-1499.997794,-1
"Bitcoin Up or Down - January 27, 1:30PM-1:45PM ET - No 🔴",0,0.526837,0.475,898.11926,999.998852,0,898.11926,0.8981202910420941
"Bitcoin Up or Down - January 27, 12:45PM-1:00PM ET - Yes 🟢",0,0.571483,0.97,3374.244756,4499.993037,0,3374.244756,0.7498333282421032
"Bitcoin Up or Down - January 31, 11:15AM-11:30AM ET - Yes 🟢",0,0.557596,0.975,793.208251,999.741748,0,793.208251,0.7934131515332098
"Bitcoin Up or Down - January 27, 12:30PM-12:45PM ET - Yes 🟢",0,0.542694,0.015,-1999.996794,1999.996795,0,-1999.996794,-0.9999999994999992
"Bitcoin Up or Down - January 27, 12:15PM-12:30PM ET - Yes 🟢",0,0.540558,0.005,-999.999093,999.999094,0,-999.999093,-0.9999999989999993
"Bitcoin Up or Down - January 31, 10:45AM-11:00AM ET - Yes 🟢",0,0.493384,0.055,1013.232,986.768,0,1013.232,1.0268188672514713
"Bitcoin Up or Down - February 5, 1:00PM-1:15PM ET - Yes 🟢",0,0.560855,0.9995,2845.544092,3634.192879,0,2845.544092,0.7829920388768666
"Bitcoin Up or Down - January 23, 6:30PM-6:45PM ET - Yes 🟢",0,0.473632,0.015,-999.997902,999.997903,0,-999.997902,-0.9999999989999979
"Bitcoin Up or Down - February 5, 12:45PM-1:00PM ET - Yes 🟢",0,0.52,0.002,-1559.996965,1559.996966,0,-1559.996965,-0.9999999993589732
"Bitcoin Up or Down - January 23, 4:15PM-4:30PM ET - Yes 🟢",0,0.518608,0.345,-999.999612,999.999613,0,-999.999612,-0.9999999989999996
"Bitcoin Up or Down - January 24, 5:00AM-5:15AM ET - Yes 🟢",0,0.566575,0.9875,3212.950212,4199.982157,0,3212.950212,0.7649913956527316
"Bitcoin Up or Down - February 8, 6:15PM-6:30PM ET - No 🔴",0,0.54,0.9925,2069.88417,2429.864026,0,2069.88417,0.8518518517299123
"Bitcoin Up or Down - February 8, 6:00PM-6:15PM ET - No 🔴",0,0.110311,0.135,-1398.980828,1398.980828,0,-1398.980828,-1
"Bitcoin Up or Down - February 8, 5:45PM-6:00PM ET - No 🔴",0,0.547374,0.445,-499.999774,499.999775,0,-499.999774,-0.9999999979999992
"Bitcoin Up or Down - February 11, 2:15PM-2:30PM ET - Yes 🟢",0,0.51936,0.975,1953.77796,2111.172856,0,1953.77796,0.9254467034507949
"Bitcoin Up or Down - February 11, 2:00PM-2:15PM ET - No 🔴",0,0.52,0.115,-1206.384395,1206.384395,0,-1206.384395,-1
"Bitcoin Up or Down - February 11, 12:30PM-12:45PM ET - No 🔴",0,0.51,0.945,1151.439384,1198.43691,0,1151.439384,0.9607843136273232
"Bitcoin Up or Down - February 11, 12:00PM-12:15PM ET - Yes 🟢",0,0.523469,0.525,2382.635019,2617.323051,0,2382.635019,0.9103327990366598
"Bitcoin Up or Down - February 11, 11:45AM-12:00PM ET - Yes 🟢",0,0.52,0.375,-1195.956219,1195.956219,0,-1195.956219,-1
"Bitcoin Up or Down - February 8, 1:45PM-2:00PM ET - Yes 🟢",0,0.53,0.995,1064.977285,1200.931833,0,1064.977285,0.8867924521074794
"Bitcoin Up or Down - February 11, 10:15AM-10:30AM ET - Yes 🟢",0,0.549805,0.525,3862.948565,4717.663315,0,3862.948565,0.8188266747899537
"Bitcoin Up or Down - February 11, 10:00AM-10:15AM ET - Yes 🟢",0,0.511195,0.0005,-2372.960641,2372.960642,0,-2372.960641,-0.9999999995785855
"Bitcoin Up or Down - January 23, 5:30AM-5:45AM ET - No 🔴",0,0.711034,0.785,-4414.679747,4414.679747,0,-4414.679747,-1
"Bitcoin Up or Down - January 30, 2:15PM-2:30PM ET - No 🔴",0,0.55,0.055,-2639.944374,2639.944375,0,-2639.944374,-0.9999999996212042
"Bitcoin Up or Down - January 30, 10:45PM-11:00PM ET - Yes 🟢",0,0.521287,0.035,-999.998817,999.998818,0,-999.998817,-0.9999999989999988
"Bitcoin Up or Down - February 12, 10:15AM-10:30AM ET - Yes 🟢",0,0.53,0.995,481.791846,1059.995037,0,481.791846,0.45452273754372313
"Bitcoin Up or Down - January 31, 3:45AM-4:00AM ET - Yes 🟢",0,0.596679,0.9995,1351.885676,1999.999488,0,1351.885676,0.6759430110414109
"Bitcoin Up or Down - February 11, 1:15PM-1:30PM ET - Yes 🟢",0,0.54,0.9995,1058,1242,0,1058,0.8518518518518519
"Bitcoin Up or Down - January 30, 8:45PM-9:00PM ET - Yes 🟢",0,0.534303,0.055,-999.998676,999.998677,0,-999.998676,-0.9999999989999986
"Bitcoin Up or Down - February 5, 3:00AM-3:15AM ET - Yes 🟢",0,0.538982,0.9995,1026.418243,1199.998607,0,1026.418243,0.855349528751578
"Bitcoin Up or Down - January 30, 5:00PM-5:15PM ET - Yes 🟢",0,0.254111,0.025,-999.497337,999.497337,0,-999.497337,-1
