Question,Position,Average Price,Current Price,Realized PnL,Total Invested,Unrealized PnL,Overall PnL,Overall PnL (%)
"Bitcoin Up or Down - February 11, 2:15AM-2:30AM ET - No 🔴",0,0.42,0.055,-1259.89583,1259.895831,0,-1259.89583,-0.9999999992062834
Heat vs. Warriors (2026-01-20 UTC) - Yes 🟢,0,0.38,0.0005,-97.390953,113.992153,0,-97.390953,-0.8543654140824938
Will Bangladesh Nationalist Party win the most seats in the Bangladesh parliamentary election? - Yes 🟢,0,0.87,0.9995,13,87,0,13,0.14942528735632185
"Bitcoin Up or Down - February 4, 10:30AM-10:45AM ET - Yes 🟢",0,0.49,0.0055,-490,490,0,-490,-1
Lipscomb Bisons vs. Stetson Hatters (W) (2026-01-22 UTC) - Yes 🟢,0,0.276812,0.0005,-27.66096,27.66096,0,-27.66096,-1
"Bitcoin Up or Down - January 26, 12:00PM-12:15PM ET - Yes 🟢",0,0.428,0.0005,-214,214,0,-214,-1
"Bitcoin Up or Down - January 26, 12:00PM-12:15PM ET - No 🔴",0,0.5,0.9995,150,150,0,150,1
"Bitcoin Up or Down - February 4, 9:00AM-9:15AM ET - Yes 🟢",0,0.5,0.9995,500,500,0,500,1
"Bitcoin Up or Down - February 4, 9:15AM-9:30AM ET - Yes 🟢",0,0.51,0.635,-509.964187,509.964188,0,-509.964187,-0.999999998039078
"Bitcoin Up or Down - February 4, 8:00AM-8:15AM ET - No 🔴",0,0.592631,0.875,206.536083,300.463917,0,206.536083,0.6873906359944048
"Bitcoin Up or Down - February 11, 2:00AM-2:15AM ET - Yes 🟢",0,0.5,0.035,-1000,1000,0,-1000,-1
"Bitcoin Up or Down - February 4, 8:15AM-8:30AM ET - Yes 🟢",0,0.48,0.0065,-480,480,0,-480,-1
"Bitcoin Up or Down - February 11, 2:00AM-2:15AM ET - No 🔴",0,0.45,0.965,1099.937974,899.949252,0,1099.937974,1.2222222214814396
"Bitcoin Up or Down - February 4, 8:15AM-8:30AM ET - No 🔴",0,0.48,0.9935,520,480,0,520,1.0833333333333333
LoL: Weibo Gaming vs Anyones Legend (BO3) - LPL Group Ascend (2026-02-04 UTC) - No 🔴,0,0.69,0.9995,10.85,24.15,0,10.85,0.4492753623188406
"Bitcoin Up or Down - February 4, 10:00AM-10:15AM ET - Yes 🟢",0,0.47,0.998,530,470,0,530,1.127659574468085
"Bitcoin Up or Down - February 4, 12:45PM-1:00PM ET - Yes 🟢",0,0.51,0.225,-254.970224,254.970225,0,-254.970224,-0.9999999960779733
Regatas vs. Boca Juniors (2026-01-31 UTC) - Yes 🟢,0,0.46,0.959,4.8,9.2,0,4.8,0.5217391304347826
"Bitcoin Up or Down - February 4, 6:30AM-6:45AM ET - No 🔴",0,0.47,0.235,-470,470,0,-470,-1
"Bitcoin Up or Down - February 11, 1:00AM-1:15AM ET - Yes 🟢",0,0.4,0.985,1199.973991,799.982661,0,1199.973991,1.4999999993749866
"Bitcoin Up or Down - February 4, 6:45AM-7:00AM ET - Yes 🟢",0,0.49,0.555,-489.948298,489.948298,0,-489.948298,-1
"Bitcoin Up or Down - February 11, 6:45AM-7:00AM ET - Yes 🟢",0,0.5,0.945,999.995001,999.995001,0,999.995001,1
"Bitcoin Up or Down - February 11, 7:00AM-7:15AM ET - No 🔴",0,0.4,0.235,-799.995998,799.995999,0,-799.995998,-0.9999999987499938
"Bitcoin Up or Down - February 11, 7:15AM-7:30AM ET - Yes 🟢",0,0.5,0.9995,999.995001,999.995001,0,999.995001,1
"Bitcoin Up or Down - February 11, 7:15AM-7:30AM ET - No 🔴",0,0.4,0.0005,-800,800,0,-800,-1
Will Nottingham Forest FC win on 2026-02-11? - Yes 🟢,0,0.56,0.0005,0,5.0008,0,0,0
"Bitcoin Up or Down - February 4, 9:15AM-9:30AM ET - No 🔴",0,0.45,0.365,549.992197,449.993616,0,549.992197,1.222222221481471
"Bitcoin Up or Down - February 4, 9:30AM-9:45AM ET - Yes 🟢",0,0.48,0.335,-480,480,0,-480,-1
"Bitcoin Up or Down - February 11, 3:00AM-3:15AM ET - Yes 🟢",0,0.4,0.935,1199.989996,799.993331,0,1199.989996,1.499999999374995
"Bitcoin Up or Down - February 11, 8:00AM-8:15AM ET - No 🔴",0,0.4,0.985,1199.947987,799.965325,0,1199.947987,1.4999999993749729
"Bitcoin Up or Down - February 11, 8:15AM-8:30AM ET - Yes 🟢",0,0.5,0.595,999.995001,999.995001,0,999.995001,1
"Bitcoin Up or Down - February 4, 12:45PM-1:00PM ET - No 🔴",0,0.45,0.775,274.973994,224.978723,0,274.973994,1.2222222187651053
"Bitcoin Up or Down - February 11, 8:45AM-9:00AM ET - Yes 🟢",0,0.5,0.895,999.995001,999.995001,0,999.995001,1
"Bitcoin Up or Down - February 11, 9:00AM-9:15AM ET - Yes 🟢",0,0.49,0.9995,1019.920078,979.923213,0,1019.920078,1.0408163256767344
"Bitcoin Up or Down - February 11, 6:15AM-6:30AM ET - No 🔴",0,0.4,0.0105,-799.96399,799.96399,0,-799.96399,-1
"Bitcoin Up or Down - February 11, 6:30AM-6:45AM ET - Yes 🟢",0,0.5,0.015,-999.992041,999.992041,0,-999.992041,-1
"Bitcoin Up or Down - February 11, 6:30AM-6:45AM ET - No 🔴",0,0.4,0.985,1199.997999,799.998666,0,1199.997999,1.5
"Bitcoin Up or Down - February 11, 10:00AM-10:15AM ET - No 🔴",0,0.4,0.9995,1199.984594,799.98973,0,1199.984594,1.499999998749984
"Bitcoin Up or Down - February 11, 10:00AM-10:15AM ET - Yes 🟢",0,0.449981,0.0005,-1349.879632,1349.879632,0,-1349.879632,-1
"Bitcoin Up or Down - February 11, 10:15AM-10:30AM ET - No 🔴",0,0.4,0.475,-799.994132,799.994133,0,-799.994132,-0.9999999987499908
"Bitcoin Up or Down - February 11, 10:30AM-10:45AM ET - Yes 🟢",0,0.5,0.795,1000,1000,0,1000,1
"Bitcoin Up or Down - February 10, 5:45PM-6:00PM ET - Yes 🟢",0,0.44,0.0005,-879.959443,879.959443,0,-879.959443,-1
"Bitcoin Up or Down - February 11, 7:45AM-8:00AM ET - Yes 🟢",0,0.5,0.945,999.995001,999.995001,0,999.995001,1
"Bitcoin Up or Down - February 11, 7:45AM-8:00AM ET - No 🔴",0,0.4,0.055,-799.985729,799.985729,0,-799.985729,-1
"Bitcoin Up or Down - February 11, 8:00AM-8:15AM ET - Yes 🟢",0,0.5,0.015,-1000,1000,0,-1000,-1
"Bitcoin Up or Down - February 11, 8:30AM-8:45AM ET - Yes 🟢",0,0.4,0.055,-800,800,0,-800,-1
"Bitcoin Up or Down - February 3, 2:00PM-2:15PM ET - No 🔴",0,0.418331,0.0005,-250.994982,250.994983,0,-250.994982,-0.9999999960158568
"Bitcoin Up or Down - February 4, 1:00PM-1:15PM ET - No 🔴",0,0.45,0.005,-449.996317,449.996318,0,-449.996317,-0.9999999977777595
"Bitcoin Up or Down - February 4, 1:15PM-1:30PM ET - Yes 🟢",0,0.49,0.975,510,490,0,510,1.0408163265306123
"Bitcoin Up or Down - February 4, 1:30PM-1:45PM ET - Yes 🟢",0,0.5,0.995,500,500,0,500,1
"Bitcoin Up or Down - February 3, 3:30PM-3:45PM ET - Yes 🟢",0,0.47,0.9965,530,470,0,530,1.127659574468085
"Bitcoin Up or Down - February 3, 3:30PM-3:45PM ET - No 🔴",0,0.49,0.0035,-489.969249,489.969249,0,-489.969249,-1
"Bitcoin Up or Down - February 3, 2:15PM-2:30PM ET - No 🔴",0,0.46,0.145,-184,184,0,-184,-1
"Bitcoin Up or Down - February 4, 2:15PM-2:30PM ET - No 🔴",0,0.45,0.975,549.995499,449.996318,0,549.995499,1.2222222204938131
"Bitcoin Up or Down - February 4, 2:30PM-2:45PM ET - Yes 🟢",0,0.527418,0.995,472.555251,527.388148,0,472.555251,0.8960293339773726
"Bitcoin Up or Down - February 4, 2:45PM-3:00PM ET - Yes 🟢",0,0.49,0.845,509.871169,489.876222,0,509.871169,1.040816324822559
"Bitcoin Up or Down - February 4, 2:45PM-3:00PM ET - No 🔴",0,0.4,0.155,-400,400,0,-400,-1
Will People’s Party (PPLE) win the most seats in the 2026 Thai legislative election? - Yes 🟢,0,0.696667,0.0005,-208.991391,208.991392,0,-208.991391,-0.999999995215114
"Bitcoin Up or Down - February 4, 12:00PM-12:15PM ET - No 🔴",0,0.48,0.995,519.975992,479.977839,0,519.975992,1.083333332812476
"Bitcoin Up or Down - February 4, 11:00AM-11:15AM ET - Yes 🟢",0,0.52,0.375,-519.993065,519.993065,0,-519.993065,-1
"Bitcoin Up or Down - February 4, 12:30PM-12:45PM ET - Yes 🟢",0,0.55909,0.385,484.992178,614.987814,0,484.992178,0.7886207937121825
"Bitcoin Up or Down - January 26, 12:30PM-12:45PM ET - Yes 🟢",0,0.51,0.845,147,153,0,147,0.9607843137254902
"Bitcoin Up or Down - February 9, 7:15AM-7:30AM ET - Yes 🟢",0,0.964799,0.975,35.201,964.799,0,35.201,0.03648531974017386
"Bitcoin Up or Down - January 26, 12:30PM-12:45PM ET - No 🔴",0,0.46,0.155,-137.999317,137.999318,0,-137.999317,-0.9999999927535874
"Bitcoin Up or Down - February 9, 7:30AM-7:45AM ET - No 🔴",0,0.45,0.185,-899.985674,899.985674,0,-899.985674,-1
"Bitcoin Up or Down - January 26, 1:00PM-1:15PM ET - No 🔴",0,0.38626,0.095,-231.752439,231.752439,0,-231.752439,-1
Heat vs. Warriors (2026-01-20 UTC) - No 🔴,0,0.56,0.9995,0.6176,4.3232,0,0.6176,0.14285714285714288
"Bitcoin Up or Down - February 4, 1:45PM-2:00PM ET - Yes 🟢",0,0.339993,0.015,-679.97835,679.97835,0,-679.97835,-1
"Bitcoin Up or Down - February 4, 2:00PM-2:15PM ET - Yes 🟢",0,0.49,0.935,254.993893,244.994133,0,254.993893,1.040816324364796
"Bitcoin Up or Down - February 4, 9:45AM-10:00AM ET - No 🔴",0,0.45,0.975,549.983492,449.986494,0,549.983492,1.222222220740696
"Bitcoin Up or Down - February 4, 10:15AM-10:30AM ET - Yes 🟢",0,0.5,0.305,500,500,0,500,1
"Bitcoin Up or Down - February 4, 10:00AM-10:15AM ET - No 🔴",0,0.47,0.002,-469.978888,469.978888,0,-469.978888,-1
"Bitcoin Up or Down - February 4, 10:45AM-11:00AM ET - No 🔴",0,0.45,0.985,549.962994,449.969723,0,549.962994,1.2222222204937108
"Bitcoin Up or Down - February 4, 12:15PM-12:30PM ET - No 🔴",0,0.4,0.9955,600,400,0,600,1.5
"Bitcoin Up or Down - February 3, 12:15PM-12:30PM ET - No 🔴",0,0.46,0.195,-138,138,0,-138,-1
"Bitcoin Up or Down - February 3, 12:30PM-12:45PM ET - Yes 🟢",0,0.48,0.005,-192,192,0,-192,-1
"Bitcoin Up or Down - February 3, 12:45PM-1:00PM ET - No 🔴",0,0.5,0.875,150,150,0,150,1
"Bitcoin Up or Down - February 3, 12:45PM-1:00PM ET - Yes 🟢",0,0.48,0.125,-143.991135,143.991136,0,-143.991135,-0.9999999930551282
"Bitcoin Up or Down - February 10, 12:15PM-12:30PM ET - No 🔴",0,0.4,0.0005,-799.951985,799.951986,0,-799.951985,-0.999999998749925
"Bitcoin Up or Down - February 10, 12:30PM-12:45PM ET - Yes 🟢",0,0.5,0.9995,1000,1000,0,1000,1
"Bitcoin Up or Down - February 3, 1:30PM-1:45PM ET - No 🔴",0,0.4,0.345,239.183998,159.455999,0,239.183998,1.4999999968643387
"Bitcoin Up or Down - February 3, 1:45PM-2:00PM ET - No 🔴",0,0.45,0.995,220,180,0,220,1.2222222222222223
"Bitcoin Up or Down - February 3, 1:45PM-2:00PM ET - Yes 🟢",0,0.52,0.005,-207.88384,207.883841,0,-207.88384,-0.9999999951896215
"Bitcoin Up or Down - February 10, 5:15PM-5:30PM ET - Yes 🟢",0,0.4,0.365,-799.96399,799.963991,0,-799.96399,-0.9999999987499437
"Bitcoin Up or Down - February 3, 2:00PM-2:15PM ET - Yes 🟢",0,0.551663,0.9995,268.97398,330.963077,0,268.97398,0.8127008681394389
"Bitcoin Up or Down - February 10, 5:15PM-5:30PM ET - Yes 🟢",0,0.49,0.635,1019.978694,979.97953,0,1019.978694,1.04081632603081
"Bitcoin Up or Down - February 3, 11:45AM-12:00PM ET - No 🔴",0,0.45,0.565,109.9956,89.9964,0,109.9956,1.2222222222222223
"Bitcoin Up or Down - February 3, 1:30PM-1:45PM ET - Yes 🟢",0,0.58,0.655,-232,232,0,-232,-1
"Bitcoin Up or Down - February 10, 5:30PM-5:45PM ET - Yes 🟢",0,0.4,0.9955,1199.93998,799.959987,0,1199.93998,1.4999999993749689
"Bitcoin Up or Down - February 3, 2:45PM-3:00PM ET - Yes 🟢",0,0.309994,0.995,827.988089,371.984214,0,827.988089,2.2258688886190208
"Bitcoin Up or Down - February 3, 2:45PM-3:00PM ET - No 🔴",0,0.69,0.005,-827.992206,827.992206,0,-827.992206,-1
"Bitcoin Up or Down - February 10, 5:30PM-5:45PM ET - Yes 🟢",0,0.5,0.0045,-1000,1000,0,-1000,-1
"Bitcoin Up or Down - February 3, 3:15PM-3:30PM ET - Yes 🟢",0,0.484998,0.9965,308.986597,290.985048,0,308.986597,1.0618641717975832
"Bitcoin Up or Down - February 6, 12:15PM-12:30PM ET - Yes 🟢",0,0.49,0.995,1019.990598,979.990967,0,1019.990598,1.0408163262182395
"Bitcoin Up or Down - February 3, 1:00PM-1:15PM ET - No 🔴",0,0.5,0.42,200,200,0,200,1
"Bitcoin Up or Down - February 10, 5:00PM-5:15PM ET - Yes 🟢",0,0.49,0.005,-979.994041,979.994041,0,-979.994041,-1
SNHL: Davos vs. Bern (2026-01-30 UTC) - Yes 🟢,0,0.6,0.9995,19,28.5,0,19,0.6666666666666665
"Bitcoin Up or Down - February 6, 12:30PM-12:45PM ET - Yes 🟢",0,0.44,0.465,1119.984392,879.987737,0,1119.984392,1.2727272721074294
"Bitcoin Up or Down - February 6, 12:45PM-1:00PM ET - No 🔴",0,0.4,0.945,1199.963988,799.975992,0,1199.963988,1.5
"Bitcoin Up or Down - February 6, 1:15PM-1:30PM ET - Yes 🟢",0,0.52,0.0155,-1039.939638,1039.939639,0,-1039.939638,-0.9999999990384059
Will Trabzonspor win on 2026-01-30? - No 🔴,0,0.43,0.9995,57,43,0,57,1.3255813953488371
"Bitcoin Up or Down - February 10, 4:30PM-4:45PM ET - Yes 🟢",0,0.5,0.0045,-1000,1000,0,-1000,-1
"Bitcoin Up or Down - February 6, 12:30PM-12:45PM ET - No 🔴",0,0.2,0.535,-399.992325,399.992325,0,-399.992325,-1
Will Trabzonspor win on 2026-01-30? - Yes 🟢,0,0.52,0.0005,-52,52,0,-52,-1
"Bitcoin Up or Down - February 10, 3:45PM-4:00PM ET - Yes 🟢",0,0.5,0.095,-1000,1000,0,-1000,-1
Will Al Kholood Saudi Club win on 2026-02-03? - No 🔴,0,0.63,0.9995,74,126,0,74,0.5873015873015873
"Bitcoin Up or Down - February 10, 3:45PM-4:00PM ET - Yes 🟢",0,0.4,0.905,1199.979994,799.986663,0,1199.979994,1.4999999993749895
"Bitcoin Up or Down - February 10, 4:00PM-4:15PM ET - Yes 🟢",0,0.5,0.965,1000,1000,0,1000,1
"Bitcoin Up or Down - February 10, 4:00PM-4:15PM ET - Yes 🟢",0,0.4,0.035,-799.975992,799.975993,0,-799.975992,-0.9999999987499625
"Bitcoin Up or Down - February 3, 11:30AM-11:45AM ET - Yes 🟢",0,0.54,0.625,368,432,0,368,0.8518518518518519
"Bitcoin Up or Down - February 10, 4:15PM-4:30PM ET - No 🔴",0,0.4,0.94,1199.978893,799.985929,0,1199.978893,1.499999999374989
"Bitcoin Up or Down - February 10, 3:00PM-3:15PM ET - Yes 🟢",0,0.49,0.005,-979.991832,979.991832,0,-979.991832,-1
Will Tití Me Preguntó be played first at the Super Bowl halftime show? - Yes 🟢,0,0.56,0.9995,88,112,0,88,0.7857142857142857
"Bitcoin Up or Down - January 26, 12:15PM-12:30PM ET - No 🔴",0,0.48,0.995,156,144,0,156,1.0833333333333333
Will FC Porto win on 2026-01-22? - No 🔴,0,0.46,0.9995,54,46,0,54,1.173913043478261
"Bitcoin Up or Down - February 3, 12:00PM-12:15PM ET - Yes 🟢",0,0.51,0.205,-153,153,0,-153,-1
"Bitcoin Up or Down - January 26, 1:45PM-2:00PM ET - Yes 🟢",0,0.38,0.995,186,114,0,186,1.631578947368421
Will the Denver Broncos win Super Bowl 2026? - Yes 🟢,0,0.095,0.0005,2.4,19,0,2.4,0.12631578947368421
"Bitcoin Up or Down - February 9, 8:00AM-8:15AM ET - No 🔴",0,0.44,0.165,-879.984279,879.98428,0,-879.984279,-0.9999999988636161
Mubadala Abu Dhabi Open: Hailey Baptiste vs Emma Navarro (2026-02-03 UTC) - No 🔴,0,0.55,0.0005,-5.5,5.5,0,-5.5,-1
"Bitcoin Up or Down - February 2, 9:00PM-9:15PM ET - Yes 🟢",0,0.46,0.0005,-137.986535,137.986536,0,-137.986535,-0.9999999927529162
"Bitcoin Up or Down - February 2, 8:15PM-8:30PM ET - No 🔴",0,0.49,0.805,101.996899,97.997021,0,101.996899,1.0408163223655542
Mobile Legends Bang Bang: Selangor Red Giants vs Aurora Gaming (BO5) - World Championship M7 Playoffs (2026-01-22 UTC) - Yes 🟢,0,0.623876,0.0005,-15.640571,15.640571,0,-15.640571,-1
"Bitcoin Up or Down - January 26, 4:00PM-4:15PM ET - Yes 🟢",0,0.514998,0.9995,194.0008,205.9992,0,194.0008,0.9417551136120916
"Bitcoin Up or Down - January 26, 4:00PM-4:15PM ET - No 🔴",0,0.455,0.0005,-182,182,0,-182,-1
"Bitcoin Up or Down - February 9, 8:15AM-8:30AM ET - Yes 🟢",0,0.49,0.135,1019.930384,979.933115,0,1019.930384,1.0408163255101344
"Bitcoin Up or Down - January 26, 4:30PM-4:45PM ET - Yes 🟢",0,0.49,0.645,204,196,0,204,1.0408163265306123
"Bitcoin Up or Down - January 26, 4:30PM-4:45PM ET - No 🔴",0,0.49,0.355,-195.994137,195.994137,0,-195.994137,-1
"Bitcoin Up or Down - February 10, 4:45PM-5:00PM ET - Yes 🟢",0,0.5,0.98,4.01,4.01,0,4.01,1
"Bitcoin Up or Down - January 26, 1:00PM-1:15PM ET - Yes 🟢",0,0.569999,0.905,258.0006,341.9994,0,258.0006,0.7543890427877945
"Bitcoin Up or Down - February 10, 1:00PM-1:15PM ET - Yes 🟢",0,0.5,0.005,-1000,1000,0,-1000,-1
"Bitcoin Up or Down - February 10, 1:30PM-1:45PM ET - No 🔴",0,0.4,0.295,-799.983995,799.983995,0,-799.983995,-1
Will Al Nassr Saudi Club win on 2026-02-06? - No 🔴,0,0.39,0.0005,0.5,19.5,0,0.5,0.02564102564102564
"Bitcoin Up or Down - February 10, 10:15AM-10:30AM ET - Yes 🟢",0,0.4,0.0005,-799.973325,799.973326,0,-799.973325,-0.9999999987499584
"Bitcoin Up or Down - February 2, 8:45PM-9:00PM ET - Yes 🟢",0,0.47,0.865,158.990495,140.991571,0,158.990495,1.127659574769899
"Bitcoin Up or Down - February 10, 4:45PM-5:00PM ET - Yes 🟢",0,0.4,0.02,-799.98933,799.98933,0,-799.98933,-1
"Bitcoin Up or Down - February 3, 1:00PM-1:15PM ET - Yes 🟢",0,0.48,0.58,-191.997045,191.997046,0,-191.997045,-0.9999999947915864
"Bitcoin Up or Down - February 4, 10:30AM-10:45AM ET - No 🔴",0,0.489091,0.9945,561.985033,537.985868,0,561.985033,1.0446092851643458
"Bitcoin Up or Down - February 4, 10:45AM-11:00AM ET - Yes 🟢",0,0.45,0.015,-449.993861,449.993862,0,-449.993861,-0.9999999977777475
"Bitcoin Up or Down - February 4, 11:00AM-11:15AM ET - No 🔴",0,0.43,0.625,569.950985,429.963024,0,569.950985,1.325581394645694
"Bitcoin Up or Down - February 4, 11:15AM-11:30AM ET - Yes 🟢",0,0.53,0.275,470,530,0,470,0.8867924528301887
"Bitcoin Up or Down - February 4, 11:15AM-11:30AM ET - No 🔴",0,0.43,0.725,-429.959844,429.959845,0,-429.959844,-0.9999999976742014
"Bitcoin Up or Down - February 4, 11:30AM-11:45AM ET - No 🔴",0,0.45,0.9995,418.140491,342.114948,0,418.140491,1.222222219299228
"Bitcoin Up or Down - February 6, 2:15PM-2:30PM ET - Yes 🟢",0,0.51,0.9935,979.981995,1019.981261,0,979.981995,0.960784312879646
"Bitcoin Up or Down - February 10, 7:15PM-7:30PM ET - Yes 🟢",0,0.5,0.9995,1000,1000,0,1000,1
Transylvania Open: Gabriela Ruse vs Rebeka Masarova (2026-02-03 UTC) - Yes 🟢,0,0.63,0.0005,-6.3,6.3,0,-6.3,-1
"Bitcoin Up or Down - February 10, 4:15PM-4:30PM ET - Yes 🟢",0,0.49,0.06,-979.960308,979.960308,0,-979.960308,-1
"Bitcoin Up or Down - February 3, 11:30AM-11:45AM ET - No 🔴",0,0.417496,0.375,-333.98877,333.988771,0,-333.98877,-0.9999999970058873
"Bitcoin Up or Down - February 3, 11:45AM-12:00PM ET - Yes 🟢",0,0.53,0.435,-105.992443,105.992443,0,-105.992443,-1
"Bitcoin Up or Down - February 3, 12:00PM-12:15PM ET - No 🔴",0,0.47,0.795,158.980695,140.982881,0,158.980695,1.1276595702424326
"Bitcoin Up or Down - February 3, 12:30PM-12:45PM ET - No 🔴",0,0.5,0.995,200,200,0,200,1
"Bitcoin Up or Down - February 11, 1:30AM-1:45AM ET - Yes 🟢",0,0.4,0.005,-799.983996,799.983996,0,-799.983996,-1
"Bitcoin Up or Down - February 4, 7:15AM-7:30AM ET - Yes 🟢",0,0.53,0.325,-529.988043,529.988044,0,-529.988043,-0.999999998113165
"Bitcoin Up or Down - February 4, 7:15AM-7:30AM ET - No 🔴",0,0.43,0.675,570,430,0,570,1.3255813953488371
"Bitcoin Up or Down - February 11, 1:30AM-1:45AM ET - Yes 🟢",0,0.5,0.995,1000,1000,0,1000,1
Will Silver (SI) hit (LOW) $70 by end of January? - Yes 🟢,0,0.776,0.0005,-155.2,155.2,0,-155.2,-1
"Bitcoin Up or Down - February 10, 5:00PM-5:15PM ET - No 🔴",0,0.4,0.995,1199.929979,799.95332,0,1199.929979,1.499999998749927
"Bitcoin Up or Down - February 3, 3:15PM-3:30PM ET - No 🔴",0,0.474999,0.0035,-284.995014,284.995015,0,-284.995014,-0.9999999964911666
"Bitcoin Up or Down - February 3, 2:15PM-2:30PM ET - Yes 🟢",0,0.51,0.855,195.997299,203.997189,0,195.997299,0.9607843125720718
"Bitcoin Up or Down - February 3, 2:30PM-2:45PM ET - No 🔴",0,0.5,0.065,300,300,0,300,1
"Bitcoin Up or Down - February 10, 7:45AM-8:00AM ET - Yes 🟢",0,0.51,0.925,979.879763,1019.874856,0,979.879763,0.9607843131294925
"Bitcoin Up or Down - February 10, 7:45AM-8:00AM ET - Yes 🟢",0,0.4,0.075,-799.997332,799.997333,0,-799.997332,-0.9999999987499958
"Bitcoin Up or Down - February 10, 8:00AM-8:15AM ET - Yes 🟢",0,0.5,0.345,-1000,1000,0,-1000,-1
Will Fenerbahçe SK win on 2026-02-02? - No 🔴,0,0.35,0.0005,-140,140,0,-140,-1
"Bitcoin Up or Down - February 11, 1:15AM-1:30AM ET - No 🔴",0,0.4,0.014,-799.981328,799.981328,0,-799.981328,-1
"Bitcoin Up or Down - February 4, 7:30AM-7:45AM ET - No 🔴",0,0.46,0.405,-460,460,0,-460,-1
"Bitcoin Up or Down - February 4, 7:30AM-7:45AM ET - Yes 🟢",0,0.5,0.595,499.996,499.996,0,499.996,1
"Bitcoin Up or Down - February 4, 7:45AM-8:00AM ET - Yes 🟢",0,0.48,0.505,-480,480,0,-480,-1
"Bitcoin Up or Down - February 10, 8:45AM-9:00AM ET - Yes 🟢",0,0.47,0.575,1059.964086,939.968152,0,1059.964086,1.1276595741511888
"Bitcoin Up or Down - February 10, 9:00AM-9:15AM ET - No 🔴",0,0.4,0.065,-799.983993,799.983994,0,-799.983993,-0.999999998749975
"Bitcoin Up or Down - February 2, 6:15PM-6:30PM ET - Yes 🟢",0,0.5,0.155,-100,100,0,-100,-1
Will Al Hilal Saudi Club win on 2026-02-05? - No 🔴,0,0.148666,0.0005,-22.2999,22.2999,0,-22.2999,-1
"Bitcoin Up or Down - February 10, 10:30AM-10:45AM ET - Yes 🟢",0,0.4,0.155,-800,800,0,-800,-1
"Bitcoin Up or Down - February 6, 2:00PM-2:15PM ET - Yes 🟢",0,0.49,0.495,1019.986797,979.987315,0,1019.986797,1.0408163262807133
"Bitcoin Up or Down - February 6, 3:00PM-3:15PM ET - No 🔴",0,0.5,0.925,999.9969,999.9969,0,999.9969,1
Will CA Unión win on 2026-02-02? - Yes 🟢,0,0.48881,0.9995,3.540065,55.479935,0,3.540065,0.0638080235674393
"Bitcoin Up or Down - February 2, 9:00PM-9:15PM ET - No 🔴",0,0.51,0.9995,147,153,0,147,0.9607843137254902
Sabres vs. Panthers (2026-02-03 UTC) - Yes 🟢,0,0.49,0.9995,5.1,4.9,0,5.1,1.040816326530612
"Bitcoin Up or Down - February 2, 9:15PM-9:30PM ET - No 🔴",0,0.46,0.045,-138,138,0,-138,-1
"Bitcoin Up or Down - February 10, 11:30AM-11:45AM ET - Yes 🟢",0,0.5,0.905,1000,1000,0,1000,1
"Bitcoin Up or Down - February 10, 12:15PM-12:30PM ET - Yes 🟢",0,0.49,0.9995,1019.925378,979.928305,0,1019.925378,1.0408163258433483
"Bitcoin Up or Down - February 10, 8:15AM-8:30AM ET - No 🔴",0,0.4,0.065,-799.991998,799.991998,0,-799.991998,-1
"Bitcoin Up or Down - February 10, 8:30AM-8:45AM ET - Yes 🟢",0,0.5,0.925,1000,1000,0,1000,1
"Bitcoin Up or Down - February 10, 8:30AM-8:45AM ET - No 🔴",0,0.4,0.075,-799.98933,799.98933,0,-799.98933,-1
"Bitcoin Up or Down - February 10, 12:30PM-12:45PM ET - No 🔴",0,0.4,0.0005,-799.995998,799.995999,0,-799.995998,-0.9999999987499938
"Bitcoin Up or Down - February 10, 12:45PM-1:00PM ET - Yes 🟢",0,0.5,0.085,999.995001,999.995001,0,999.995001,1
Will VfB Stuttgart win on 2026-02-04? - No 🔴,0,0.34,0.0005,-34,34,0,-34,-1
Will AS Monaco FC win on 2026-01-24? - Yes 🟢,0,0.5,0.0005,-100,100,0,-100,-1
Will Jaxon Smith-Njigba win the 2025–26 NFL OPOY? - Yes 🟢,0,0.86,0.9995,14,86,0,14,0.16279069767441862
"Bitcoin Up or Down - February 11, 10:45AM-11:00AM ET - Yes 🟢",0,0.92,0.985,399.9995,4599.99425,0,399.9995,0.08695652173913045
"Bitcoin Up or Down - February 11, 11:00AM-11:15AM ET - Yes 🟢",0,0.4,0.0005,-799.997332,799.997332,0,-799.997332,-1
"Bitcoin Up or Down - February 11, 11:30AM-11:45AM ET - No 🔴",0,0.4,0.995,1199.979993,799.986662,0,1199.979993,1.4999999999999998
"Bitcoin Up or Down - February 11, 11:45AM-12:00PM ET - No 🔴",0,0.4,0.625,1199.979993,799.986662,0,1199.979993,1.4999999999999998
"Bitcoin Up or Down - February 11, 1:15PM-1:30PM ET - Yes 🟢",0,0.49,0.9995,142.972997,137.366213,0,142.972997,1.0408163250449367
"Bitcoin Up or Down - February 11, 1:30PM-1:45PM ET - Yes 🟢",0,0.5,0.955,999.990252,999.990252,0,999.990252,1
"Bitcoin Up or Down - February 11, 2:15PM-2:30PM ET - Yes 🟢",0,0.5,0.025,-999.99812,999.99812,0,-999.99812,-1
"Bitcoin Up or Down - February 12, 4:05PM-4:10PM ET - Yes 🟢",0,0.5,0.235,-500,500,0,-500,-1
"Bitcoin Up or Down - February 11, 7:00PM-7:15PM ET - Yes 🟢",0,0.5,0.975,1000,1000,0,1000,1
